中药中文名,中药拼音,中药拉丁名,中药分类（中文）,中药小分子,TCMSP MOL_ID,molecule_ID,小分子全量排名,小分子严格排名,TCMSP靶点Gene Symbol,TCMSP靶点名称,target_ID,DrugBank内部ID,SVM_score,RF_score,边平均分,TCMSP靶点UniProt标准Gene Symbol,TCMSP靶点UniProt编号
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
芫荽,Yuansui,Coriandri Sativi Herba,辛温解表药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
芫荽,Yuansui,Coriandri Sativi Herba,辛温解表药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
芫荽,Yuansui,Coriandri Sativi Herba,辛温解表药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
马齿苋,Machixian,Portulacae Herba,清热解毒药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
马齿苋,Machixian,Portulacae Herba,清热解毒药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
马齿苋,Machixian,Portulacae Herba,清热解毒药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
鸡屎藤,Jishiteng,Paederiae Scandentis Herba,消食药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
鸡屎藤,Jishiteng,Paederiae Scandentis Herba,消食药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
鸡屎藤,Jishiteng,Paederiae Scandentis Herba,消食药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
麻黄,Mahuang,Ephedra Herba,辛温解表药,acetic acid,MOL004480,4480,7,,BCHE,Cholinesterase,559,3923,0.9681,0.768,0.86805,,
麻黄,Mahuang,Ephedra Herba,辛温解表药,acetic acid,MOL004480,4480,7,,CES2,Carboxylesterase 2,786,5212,0.878618,0.732,0.805309,,
麻黄,Mahuang,Ephedra Herba,辛温解表药,acetic acid,MOL004480,4480,7,,KYNU,Kynureninase,148,435,0.893282,0.75,0.821641,,
佛手,Foshou,Citri Sarcodactylis Fructus,理气药,Acetol,MOL004482,4482,722,,BCHE,Cholinesterase,559,3923,0.945435,0.796,0.8707175,,
佛手,Foshou,Citri Sarcodactylis Fructus,理气药,Acetol,MOL004482,4482,722,,KYNU,Kynureninase,148,435,0.852176,0.704,0.778088,,
檀香,Tanxiang,Santalum Album L．,理气药,Acetol,MOL004482,4482,722,,BCHE,Cholinesterase,559,3923,0.945435,0.796,0.8707175,,
檀香,Tanxiang,Santalum Album L．,理气药,Acetol,MOL004482,4482,722,,KYNU,Kynureninase,148,435,0.852176,0.704,0.778088,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,Acetol,MOL004482,4482,722,,BCHE,Cholinesterase,559,3923,0.945435,0.796,0.8707175,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,Acetol,MOL004482,4482,722,,KYNU,Kynureninase,148,435,0.852176,0.704,0.778088,,
葛花,Gehua,Puerariae Flos,辛凉解表药,Acetol,MOL004482,4482,722,,BCHE,Cholinesterase,559,3923,0.945435,0.796,0.8707175,,
葛花,Gehua,Puerariae Flos,辛凉解表药,Acetol,MOL004482,4482,722,,KYNU,Kynureninase,148,435,0.852176,0.704,0.778088,,
竹沥,Zhuli,Bomboo Juice,清热解毒药,"3,3-Dimethylbutylamine",MOL004485,4485,2199,,BCHE,Cholinesterase,559,3923,0.989578,0.748,0.868789,,
杜仲叶,Duzhongye,Eucommiae Folium,拔毒化腐生肌药,Methylheptane,MOL004589,4589,3764,,BCHE,Cholinesterase,559,3923,0.880073,0.7,0.7900365,,
柴胡,Chaihu,Radix Bupleuri,辛凉解表药,Methylheptane,MOL004589,4589,3764,,BCHE,Cholinesterase,559,3923,0.880073,0.7,0.7900365,,
玫瑰花,Meiguihua,Rose Rugosae Flos,理气药,Methylheptane,MOL004589,4589,3764,,BCHE,Cholinesterase,559,3923,0.880073,0.7,0.7900365,,
甘草,Gancao,licorice,补气药,Methylheptane,MOL004589,4589,3764,,BCHE,Cholinesterase,559,3923,0.880073,0.7,0.7900365,,
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,Methylheptane,MOL004589,4589,3764,,BCHE,Cholinesterase,559,3923,0.880073,0.7,0.7900365,,
贯叶金丝桃,Guanyejinsitao,Herbahypericiperforati,收敛止血药,Methylheptane,MOL004589,4589,3764,,BCHE,Cholinesterase,559,3923,0.880073,0.7,0.7900365,,
黑芝麻,Heizhima,Sesami Nigrum Semen,补阴药,Methylheptane,MOL004589,4589,3764,,BCHE,Cholinesterase,559,3923,0.880073,0.7,0.7900365,,
柴胡,Chaihu,Radix Bupleuri,辛凉解表药,"3,3,5-trimethylheptane",MOL004599,4599,2633,,BCHE,Cholinesterase,559,3923,0.99107,0.7,0.845535,,
冬虫夏草,Dongchongxiacao,Corayceps,补阳药,GLB,MOL004668,4668,397,,BCHE,Cholinesterase,559,3923,0.97618,0.702,0.83909,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,GLB,MOL004668,4668,397,,BCHE,Cholinesterase,559,3923,0.97618,0.702,0.83909,,
柴胡,Chaihu,Radix Bupleuri,辛凉解表药,GLB,MOL004668,4668,397,,BCHE,Cholinesterase,559,3923,0.97618,0.702,0.83909,,
金樱子,Jinyingzi,Rosae Laevigatae Fructus,收涩药,GLB,MOL004668,4668,397,,BCHE,Cholinesterase,559,3923,0.97618,0.702,0.83909,,
半夏,Banxia,Arum Ternatum Thunb.,化痰药,DAL,MOL004739,4739,534,,BCHE,Cholinesterase,559,3923,0.95717,0.748,0.852585,,
半夏,Banxia,Arum Ternatum Thunb.,化痰药,DAL,MOL004739,4739,534,,KYNU,Kynureninase,148,435,0.91566,0.746,0.83083,,
桑叶,Sangye,Mori Follum,辛凉解表药,DAL,MOL004739,4739,534,,BCHE,Cholinesterase,559,3923,0.95717,0.748,0.852585,,
桑叶,Sangye,Mori Follum,辛凉解表药,DAL,MOL004739,4739,534,,KYNU,Kynureninase,148,435,0.91566,0.746,0.83083,,
檀香,Tanxiang,Santalum Album L．,理气药,DAL,MOL004739,4739,534,,BCHE,Cholinesterase,559,3923,0.95717,0.748,0.852585,,
檀香,Tanxiang,Santalum Album L．,理气药,DAL,MOL004739,4739,534,,KYNU,Kynureninase,148,435,0.91566,0.746,0.83083,,
瓜蒌,Gualou,Trichosanthes Kirilowii Maxim,化痰药,DAL,MOL004739,4739,534,,BCHE,Cholinesterase,559,3923,0.95717,0.748,0.852585,,
瓜蒌,Gualou,Trichosanthes Kirilowii Maxim,化痰药,DAL,MOL004739,4739,534,,KYNU,Kynureninase,148,435,0.91566,0.746,0.83083,,
芡实,Qianshi,Euryales Semen,收涩药,DAL,MOL004739,4739,534,,BCHE,Cholinesterase,559,3923,0.95717,0.748,0.852585,,
芡实,Qianshi,Euryales Semen,收涩药,DAL,MOL004739,4739,534,,KYNU,Kynureninase,148,435,0.91566,0.746,0.83083,,
蚕沙,Cansha,Bombyx Mori L.,祛风湿散寒药,DAL,MOL004739,4739,534,,BCHE,Cholinesterase,559,3923,0.95717,0.748,0.852585,,
蚕沙,Cansha,Bombyx Mori L.,祛风湿散寒药,DAL,MOL004739,4739,534,,KYNU,Kynureninase,148,435,0.91566,0.746,0.83083,,
天山雪莲,Tianshanxuelian,Saussureae Involucratae Herba,补阳药,Ethyllaurate,MOL000477,477,3793,,BCHE,Cholinesterase,559,3923,0.87819,0.7,0.789095,,
木棉花,Mumianhua,Gossampiniflos,拔毒化腐生肌药,Ethyllaurate,MOL000477,477,3793,,BCHE,Cholinesterase,559,3923,0.87819,0.7,0.789095,,
独活,Duhuo,Radix Angelicae Biseratae,祛风湿散寒药,Ethyllaurate,MOL000477,477,3793,,BCHE,Cholinesterase,559,3923,0.87819,0.7,0.789095,,
鸡血藤,Jixueteng,Spatholobus Suberectus Dunn,活血祛瘀药,Ethyllaurate,MOL000477,477,3793,,BCHE,Cholinesterase,559,3923,0.87819,0.7,0.789095,,
前胡,Qianhu,Peucedani Radix,化痰药,Angelic acid,MOL004779,4779,3282,,BCHE,Cholinesterase,559,3923,0.87961,0.752,0.815805,,
款冬花,Kuandonghua,Farfarae Flos,止咳平喘药,Angelic acid,MOL004779,4779,3282,,BCHE,Cholinesterase,559,3923,0.87961,0.752,0.815805,,
独活,Duhuo,Radix Angelicae Biseratae,祛风湿散寒药,Angelic acid,MOL004779,4779,3282,,BCHE,Cholinesterase,559,3923,0.87961,0.752,0.815805,,
甘草,Gancao,licorice,补气药,"2,2-DIMETHYLPENTANE",MOL004847,4847,2258,,BCHE,Cholinesterase,559,3923,0.99525,0.734,0.864625,,
甘草,Gancao,licorice,补气药,"2,3-dimethylhexane",MOL004859,4859,2669,,BCHE,Cholinesterase,559,3923,0.98541,0.702,0.843705,,
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,"2,3-dimethylhexane",MOL004859,4859,2669,,BCHE,Cholinesterase,559,3923,0.98541,0.702,0.843705,,
银杏叶,Yinxingye,Ginkgo Folium,止咳平喘药,"2,3-dimethylhexane",MOL004859,4859,2669,,BCHE,Cholinesterase,559,3923,0.98541,0.702,0.843705,,
甘草,Gancao,licorice,补气药,"(3S)-2,3-dimethylpentane",MOL004871,4871,2383,,BCHE,Cholinesterase,559,3923,0.98726,0.73,0.85863,,
木贼,Muzei,Equiseti Hiemalis Herba,辛凉解表药,"(4S)-2,4-dimethylhexane",MOL004890,4890,2674,,BCHE,Cholinesterase,559,3923,0.98474,0.702,0.84337,,
甘草,Gancao,licorice,补气药,"(4S)-2,4-dimethylhexane",MOL004890,4890,2674,,BCHE,Cholinesterase,559,3923,0.98474,0.702,0.84337,,
沙棘,Shaji,Hippophae Fructus,化痰药,Isohexane,MOL004934,4934,2637,,BCHE,Cholinesterase,559,3923,0.96682,0.724,0.84541,,
甘草,Gancao,licorice,补气药,Isohexane,MOL004934,4934,2637,,BCHE,Cholinesterase,559,3923,0.96682,0.724,0.84541,,
覆盆子,Fupenzi,Rubi Fructus,收涩药,Isohexane,MOL004934,4934,2637,,BCHE,Cholinesterase,559,3923,0.96682,0.724,0.84541,,
黑芝麻,Heizhima,Sesami Nigrum Semen,补阴药,Isohexane,MOL004934,4934,2637,,BCHE,Cholinesterase,559,3923,0.96682,0.724,0.84541,,
甘草,Gancao,licorice,补气药,"Cyclobutanol, 1-ethyl-",MOL004944,4944,2943,,BCHE,Cholinesterase,559,3923,0.95733,0.704,0.830665,,
牵牛子,Qianniuzi,Semen Pharbitidis,通水药,"3,3-Dimethylpentane",MOL004967,4967,2270,,BCHE,Cholinesterase,559,3923,0.99152,0.736,0.86376,,
甘草,Gancao,licorice,补气药,"3,3-Dimethylpentane",MOL004967,4967,2270,,BCHE,Cholinesterase,559,3923,0.99152,0.736,0.86376,,
薤白,Xiebai,Allium Azureum Ledeb.,理气药,"3,3-Dimethylpentane",MOL004967,4967,2270,,BCHE,Cholinesterase,559,3923,0.99152,0.736,0.86376,,
甘草,Gancao,licorice,补气药,3-methylheptane,MOL004970,4970,2942,,BCHE,Cholinesterase,559,3923,0.95938,0.702,0.83069,,
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,3-methylheptane,MOL004970,4970,2942,,BCHE,Cholinesterase,559,3923,0.95938,0.702,0.83069,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,3-methylhexane,MOL004971,4971,2891,,BCHE,Cholinesterase,559,3923,0.964097,0.702,0.8330485,,
牵牛子,Qianniuzi,Semen Pharbitidis,通水药,3-methylhexane,MOL004971,4971,2891,,BCHE,Cholinesterase,559,3923,0.964097,0.702,0.8330485,,
玫瑰花,Meiguihua,Rose Rugosae Flos,理气药,3-methylhexane,MOL004971,4971,2891,,BCHE,Cholinesterase,559,3923,0.964097,0.702,0.8330485,,
甘草,Gancao,licorice,补气药,3-methylhexane,MOL004971,4971,2891,,BCHE,Cholinesterase,559,3923,0.964097,0.702,0.8330485,,
花椒,Huajiao,Zanthoxyli Pericarpium,温里药,3-methylhexane,MOL004971,4971,2891,,BCHE,Cholinesterase,559,3923,0.964097,0.702,0.8330485,,
辣椒,Lajiao,Capsici Fructus,拔毒化腐生肌药,3-methylhexane,MOL004971,4971,2891,,BCHE,Cholinesterase,559,3923,0.964097,0.702,0.8330485,,
甘草,Gancao,licorice,补气药,3-Methylpentane,MOL004972,4972,2529,,BCHE,Cholinesterase,559,3923,0.9681,0.734,0.85105,,
牵牛子,Qianniuzi,Semen Pharbitidis,通水药,3-Ethylpentane,MOL004973,4973,2431,,BCHE,Cholinesterase,559,3923,0.97677,0.736,0.856385,,
甘草,Gancao,licorice,补气药,3-Ethylpentane,MOL004973,4973,2431,,BCHE,Cholinesterase,559,3923,0.97677,0.736,0.856385,,
丹参,Danshen,Radix Salviae,活血祛瘀药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
丹参,Danshen,Radix Salviae,活血祛瘀药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
半夏,Banxia,Arum Ternatum Thunb.,化痰药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
半夏,Banxia,Arum Ternatum Thunb.,化痰药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
大枣,Dazao,Jujubae Fructus,补气药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
大枣,Dazao,Jujubae Fructus,补气药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
天竺黄,Tianzhuhuang,Bamusaeconcretiosilicea,化痰药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
天竺黄,Tianzhuhuang,Bamusaeconcretiosilicea,化痰药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
檀香,Tanxiang,Santalum Album L．,理气药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
檀香,Tanxiang,Santalum Album L．,理气药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
水飞蓟,Shuifeiji,Silybum Marianum,清热解毒药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
水飞蓟,Shuifeiji,Silybum Marianum,清热解毒药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
瓜蒌,Gualou,Trichosanthes Kirilowii Maxim,化痰药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
瓜蒌,Gualou,Trichosanthes Kirilowii Maxim,化痰药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
白术,Baizhu,Atractylodes Macrocephala Koidz.,补气药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
白术,Baizhu,Atractylodes Macrocephala Koidz.,补气药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
绿豆,Lvdou,Vigna Radiata,清热解毒药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
绿豆,Lvdou,Vigna Radiata,清热解毒药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
芡实,Qianshi,Euryales Semen,收涩药,GLY,MOL000050,50,100,,BCHE,Cholinesterase,559,3923,0.985,0.772,0.8785,,
芡实,Qianshi,Euryales Semen,收涩药,GLY,MOL000050,50,100,,KYNU,Kynureninase,148,435,0.95772,0.724,0.84086,,
火麻仁,Huomaren,Cannabis Sativa L.,润下药,(R)-2-butanol,MOL005023,5023,2803,,BCHE,Cholinesterase,559,3923,0.93093,0.744,0.837465,,
木瓜,Mugau,Chaenomeles Sinensis (Thouin) Koehne,祛风湿散寒药,Paraldehyde,MOL005132,5132,1695,,BCHE,Cholinesterase,559,3923,0.95662,0.718,0.83731,,
款冬花,Kuandonghua,Farfarae Flos,止咳平喘药,SMB,MOL005244,5244,1586,,BCHE,Cholinesterase,559,3923,0.931654,0.772,0.851827,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,SMB,MOL005244,5244,1586,,BCHE,Cholinesterase,559,3923,0.931654,0.772,0.851827,,
牵牛子,Qianniuzi,Semen Pharbitidis,通水药,SMB,MOL005244,5244,1586,,BCHE,Cholinesterase,559,3923,0.931654,0.772,0.851827,,
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,SMB,MOL005244,5244,1586,,BCHE,Cholinesterase,559,3923,0.931654,0.772,0.851827,,
辣椒,Lajiao,Capsici Fructus,拔毒化腐生肌药,SMB,MOL005244,5244,1586,,BCHE,Cholinesterase,559,3923,0.931654,0.772,0.851827,,
牵牛子,Qianniuzi,Semen Pharbitidis,通水药,"(2R,3S)-3-hydroxy-2-methylbutanoic acid",MOL005259,5259,1472,,BCHE,Cholinesterase,559,3923,0.94899,0.74,0.844495,,
人参,Renshen,Panax Ginseng C. A. Mey.,补气药,Neohexane,MOL005274,5274,2472,,BCHE,Cholinesterase,559,3923,0.978318,0.73,0.854159,,
枇杷叶,Pipaye,Eriobotryae Folium,止咳平喘药,Neohexane,MOL005274,5274,2472,,BCHE,Cholinesterase,559,3923,0.978318,0.73,0.854159,,
牡荆叶,Mujingye,Viticis Negundo Folium,辛凉解表药,Neohexane,MOL005274,5274,2472,,BCHE,Cholinesterase,559,3923,0.978318,0.73,0.854159,,
防风,Fangfeng,Saposhnikoviae Radix,辛温解表药,Neohexane,MOL005274,5274,2472,,BCHE,Cholinesterase,559,3923,0.978318,0.73,0.854159,,
人参,Renshen,Panax Ginseng C. A. Mey.,补气药,3-Ethyl-3-methylheptane,MOL005293,5293,2655,,BCHE,Cholinesterase,559,3923,0.984915,0.704,0.8444575,,
木贼,Muzei,Equiseti Hiemalis Herba,辛凉解表药,3-Ethyl-3-methylheptane,MOL005293,5293,2655,,BCHE,Cholinesterase,559,3923,0.984915,0.704,0.8444575,,
枇杷叶,Pipaye,Eriobotryae Folium,止咳平喘药,3-Ethyl-3-methylheptane,MOL005293,5293,2655,,BCHE,Cholinesterase,559,3923,0.984915,0.704,0.8444575,,
人参,Renshen,Panax Ginseng C. A. Mey.,补气药,3-methylheptane,MOL005294,5294,2963,,BCHE,Cholinesterase,559,3923,0.95814,0.702,0.83007,,
杜仲叶,Duzhongye,Eucommiae Folium,拔毒化腐生肌药,3-methylheptane,MOL005294,5294,2963,,BCHE,Cholinesterase,559,3923,0.95814,0.702,0.83007,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,BGC,MOL005441,5441,414,,BCHE,Cholinesterase,559,3923,0.97633,0.702,0.839165,,
罗汉果,Luohanguo,Momordicae Fructus,化痰药,BGC,MOL005441,5441,414,,BCHE,Cholinesterase,559,3923,0.97633,0.702,0.839165,,
黄精,Huangjing,Polygonati Rhizoma,补阴药,BGC,MOL005441,5441,414,,BCHE,Cholinesterase,559,3923,0.97633,0.702,0.839165,,
丹参,Danshen,Radix Salviae,活血祛瘀药,Leucinum,MOL005448,5448,1724,,BCHE,Cholinesterase,559,3923,0.84545,0.708,0.776725,,
半夏,Banxia,Arum Ternatum Thunb.,化痰药,Leucinum,MOL005448,5448,1724,,BCHE,Cholinesterase,559,3923,0.84545,0.708,0.776725,,
大枣,Dazao,Jujubae Fructus,补气药,Leucinum,MOL005448,5448,1724,,BCHE,Cholinesterase,559,3923,0.84545,0.708,0.776725,,
山药,Shanyao,Rhizoma Dioscoreae,补气药,Leucinum,MOL005448,5448,1724,,BCHE,Cholinesterase,559,3923,0.84545,0.708,0.776725,,
檀香,Tanxiang,Santalum Album L．,理气药,Leucinum,MOL005448,5448,1724,,BCHE,Cholinesterase,559,3923,0.84545,0.708,0.776725,,
牛蒡子,Niubangzi,Fructus Arctii,辛凉解表药,Leucinum,MOL005448,5448,1724,,BCHE,Cholinesterase,559,3923,0.84545,0.708,0.776725,,
瓜蒌,Gualou,Trichosanthes Kirilowii Maxim,化痰药,Leucinum,MOL005448,5448,1724,,BCHE,Cholinesterase,559,3923,0.84545,0.708,0.776725,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,LEN,MOL005522,5522,2977,,BCHE,Cholinesterase,559,3923,0.92951,0.73,0.829755,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,TBU,MOL005541,5541,1199,,BCHE,Cholinesterase,559,3923,0.93922,0.762,0.85061,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,DLE,MOL005558,5558,1531,,BCHE,Cholinesterase,559,3923,0.88471,0.712,0.798355,,
山茱萸,Shanzhuyu,Cornus Officinalis Sieb. Et Zucc.,收涩药,vitamin a,MOL005567,5567,1934,,BCHE,Cholinesterase,559,3923,,,,,
绿豆,Lvdou,Vigna Radiata,清热解毒药,vitamin a,MOL005567,5567,1934,,BCHE,Cholinesterase,559,3923,,,,,
西洋参,Xiyangshen,Panacis Quinquefolii Radix,补气药,vitamin a,MOL005567,5567,1934,,BCHE,Cholinesterase,559,3923,,,,,
辣椒,Lajiao,Capsici Fructus,拔毒化腐生肌药,vitamin a,MOL005567,5567,1934,,BCHE,Cholinesterase,559,3923,,,,,
徐长卿,Xuchangqing,Radix Cynanchi Paniculati,祛风湿散寒药,76897_FLUKA,MOL005609,5609,1145,,BCHE,Cholinesterase,559,3923,0.981236,0.78,0.880618,,
麻黄,Mahuang,Ephedra Herba,辛温解表药,76897_FLUKA,MOL005609,5609,1145,,BCHE,Cholinesterase,559,3923,0.981236,0.78,0.880618,,
徐长卿,Xuchangqing,Radix Cynanchi Paniculati,祛风湿散寒药,2-Methylene cyclopentanol,MOL005611,5611,1916,,BCHE,Cholinesterase,559,3923,0.82304,0.72,0.77152,,
芫荽,Yuansui,Coriandri Sativi Herba,辛温解表药,2-Methylene cyclopentanol,MOL005611,5611,1916,,BCHE,Cholinesterase,559,3923,0.82304,0.72,0.77152,,
亚麻子,Yamazi,Semen Lini,润下药,CNH,MOL005707,5707,1447,,BCHE,Cholinesterase,559,3923,0.938662,0.738,0.838331,,
枇杷叶,Pipaye,Eriobotryae Folium,止咳平喘药,CNH,MOL005707,5707,1447,,BCHE,Cholinesterase,559,3923,0.938662,0.738,0.838331,,
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,Amylene,MOL005724,5724,2933,,BCHE,Cholinesterase,559,3923,0.93198,0.73,0.83099,,
广藿香,Guanghuoxiang,Pogostemon Cablin (Blanco) Benth.,化湿药,MIPK,MOL005727,5727,3639,,BCHE,Cholinesterase,559,3923,0.8351,0.76,0.79755,,
杜仲,Duzhong,Eucommiae Cortex,补阳药,MIPK,MOL005727,5727,3639,,BCHE,Cholinesterase,559,3923,0.8351,0.76,0.79755,,
檀香,Tanxiang,Santalum Album L．,理气药,MIPK,MOL005727,5727,3639,,BCHE,Cholinesterase,559,3923,0.8351,0.76,0.79755,,
竹节参,Zhujieshen,Panacis Japonici Rhizoma,补气药,MIPK,MOL005727,5727,3639,,BCHE,Cholinesterase,559,3923,0.8351,0.76,0.79755,,
艾叶,Aiye,Folium Artemisiae Argyi,温经止血药,MIPK,MOL005727,5727,3639,,BCHE,Cholinesterase,559,3923,0.8351,0.76,0.79755,,
麻黄,Mahuang,Ephedra Herba,辛温解表药,MIPK,MOL005727,5727,3639,,BCHE,Cholinesterase,559,3923,0.8351,0.76,0.79755,,
竹节参,Zhujieshen,Panacis Japonici Rhizoma,补气药,(2S)-2-ethoxypentane,MOL005821,5821,2384,,BCHE,Cholinesterase,559,3923,0.96719,0.75,0.858595,,
陈皮,Chenpi,Citrus Reticulata,理气药,(2S)-2-ethoxypentane,MOL005821,5821,2384,,BCHE,Cholinesterase,559,3923,0.96719,0.75,0.858595,,
陈皮,Chenpi,Citrus Reticulata,理气药,Isoprenol,MOL005823,5823,3463,,BCHE,Cholinesterase,559,3923,0.85594,0.758,0.80697,,
大蓟,Daji,Radix Cirsii Japonici,凉血止血药,"2,3,4-TRIMETHYLHEXANE",MOL005844,5844,2546,,BCHE,Cholinesterase,559,3923,0.99033,0.71,0.850165,,
广藿香,Guanghuoxiang,Pogostemon Cablin (Blanco) Benth.,化湿药,Methyl butenone,MOL005886,5886,3936,,BCHE,Cholinesterase,559,3923,0.80966,0.748,0.77883,,
细辛,Xixin,Asari Radix Et Rhizoma,辛温解表药,Methyl butenone,MOL005886,5886,3936,,BCHE,Cholinesterase,559,3923,0.80966,0.748,0.77883,,
厚朴,Houpu,Magnolia Officinalis Rehd Et Wils．,化湿药,(2R)-3-methylbutan-2-ol,MOL005956,5956,1231,,BCHE,Cholinesterase,559,3923,0.96216,0.768,0.86508,,
厚朴,Houpu,Magnolia Officinalis Rehd Et Wils．,化湿药,BUQ,MOL005959,5959,3326,,BCHE,Cholinesterase,559,3923,0.83356,0.794,0.81378,,
桔梗,Jiegeng,Platycodon Grandiforus,化痰药,ISOPROPYL FORMATE,MOL005991,5991,2565,,BCHE,Cholinesterase,559,3923,0.9406,0.758,0.8493,,
桔梗,Jiegeng,Platycodon Grandiforus,化痰药,"2,3-dimethyl-1-pentene",MOL005992,5992,1281,,BCHE,Cholinesterase,559,3923,0.97076,0.728,0.84938,,
麻黄,Mahuang,Ephedra Herba,辛温解表药,"2,3-dimethyl-1-pentene",MOL005992,5992,1281,,BCHE,Cholinesterase,559,3923,0.97076,0.728,0.84938,,
桔梗,Jiegeng,Platycodon Grandiforus,化痰药,"3-ethyl-1,4-hexadiene",MOL006006,6006,3541,,BCHE,Cholinesterase,559,3923,0.89231,0.712,0.802155,,
