中药中文名,中药拼音,中药拉丁名,中药分类（中文）,中药小分子,TCMSP MOL_ID,molecule_ID,小分子全量排名,小分子严格排名,TCMSP靶点Gene Symbol,TCMSP靶点名称,target_ID,DrugBank内部ID,SVM_score,RF_score,边平均分,TCMSP靶点UniProt标准Gene Symbol,TCMSP靶点UniProt编号
一枝黄花,Yizhihuanghua,Solidaginis Herba,辛凉解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
一枝黄花,Yizhihuanghua,Solidaginis Herba,辛凉解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
一枝黄花,Yizhihuanghua,Solidaginis Herba,辛凉解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
丹参,Danshen,Radix Salviae,活血祛瘀药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
丹参,Danshen,Radix Salviae,活血祛瘀药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
丹参,Danshen,Radix Salviae,活血祛瘀药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
人参,Renshen,Panax Ginseng C. A. Mey.,补气药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
人参,Renshen,Panax Ginseng C. A. Mey.,补气药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
人参,Renshen,Panax Ginseng C. A. Mey.,补气药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
桂枝,Guizhi,Cinnamomi Ramulus,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
桂枝,Guizhi,Cinnamomi Ramulus,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
桂枝,Guizhi,Cinnamomi Ramulus,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
生姜,Shengjiang,Zingiber Officinale Roscoe,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
白芷,Baizhi,A. Dahurica (Fisch.) Benth. Et Hook,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
紫苏,Zisu,Perilla Frutescens,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
紫苏,Zisu,Perilla Frutescens,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
紫苏,Zisu,Perilla Frutescens,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
细辛,Xixin,Asari Radix Et Rhizoma,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
细辛,Xixin,Asari Radix Et Rhizoma,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
细辛,Xixin,Asari Radix Et Rhizoma,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
芫荽,Yuansui,Coriandri Sativi Herba,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
芫荽,Yuansui,Coriandri Sativi Herba,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
芫荽,Yuansui,Coriandri Sativi Herba,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
莪术,Ezhu,Curcumae Rhizoma,活血祛瘀药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
莪术,Ezhu,Curcumae Rhizoma,活血祛瘀药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
莪术,Ezhu,Curcumae Rhizoma,活血祛瘀药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
菊花,Juhua,Chrysanthemi Flos,辛凉解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
西河柳,Xiheliu,Tamaricis Cacumen,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
西河柳,Xiheliu,Tamaricis Cacumen,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
西河柳,Xiheliu,Tamaricis Cacumen,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
西红花,Xihonghua,Croci Stigma,活血祛瘀药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
西红花,Xihonghua,Croci Stigma,活血祛瘀药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
西红花,Xihonghua,Croci Stigma,活血祛瘀药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
辛夷,Xinyi,Magnoliae Flos,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.90111,0.71,0.805555,CHRM1,P11229
辛夷,Xinyi,Magnoliae Flos,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.980605,0.704,0.8423025,GABRA5,P31644
辛夷,Xinyi,Magnoliae Flos,辛温解表药,"(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",MOL000942,942,983,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.810843,0.714,0.7624215,PTGS2,P35354
百部,Baibu,Stemonae Radix,止咳平喘药,sessilifoline B,MOL009422,9422,1826,539,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.842151,0.764,0.8030755,CHRM2,P08172
百部,Baibu,Stemonae Radix,止咳平喘药,sessilifoline B,MOL009422,9422,1826,539,CHRNA7,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,0.824204,0.73,0.777102,CHRNA7,P36544
百部,Baibu,Stemonae Radix,止咳平喘药,stemonamide,MOL009430,9430,4092,1180,PTGS2,Prostaglandin G/H synthase 2,94,290,0.822848,0.708,0.765424,PTGS2,P35354
百部,Baibu,Stemonae Radix,止咳平喘药,stemoninine A,MOL009432,9432,941,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.909246,0.748,0.828623,CHRM1,P11229
百部,Baibu,Stemonae Radix,止咳平喘药,stemoninine A,MOL009432,9432,941,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.927449,0.712,0.8197245,CHRM2,P08172
百部,Baibu,Stemonae Radix,止咳平喘药,stemoninine A,MOL009432,9432,941,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.833025,0.724,0.7785125,PTGS2,P35354
百部,Baibu,Stemonae Radix,止咳平喘药,stemoninine B,MOL009433,9433,934,336,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.909975,0.734,0.8219875,CHRM1,P11229
百部,Baibu,Stemonae Radix,止咳平喘药,stemoninine B,MOL009433,9433,934,336,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.926324,0.708,0.817162,CHRM2,P08172
百部,Baibu,Stemonae Radix,止咳平喘药,stemoninine B,MOL009433,9433,934,336,PTGS2,Prostaglandin G/H synthase 2,94,290,0.853266,0.728,0.790633,PTGS2,P35354
百部,Baibu,Stemonae Radix,止咳平喘药,stemoninoamide,MOL009434,9434,3506,1081,PTGS2,Prostaglandin G/H synthase 2,94,290,0.869256,0.74,0.804628,PTGS2,P35354
百部,Baibu,Stemonae Radix,止咳平喘药,16625-37-9,MOL009437,9437,3608,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.839622,0.758,0.798811,CHRM2,P08172
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,ACHE,Acetylcholinesterase,165,474,0.821639,0.778,0.7998195,ACHE,P22303
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.877308,0.732,0.804654,CHRM1,P11229
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.898914,0.708,0.803457,CHRM2,P08172
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.964948,0.74,0.852474,GABRA5,P31644
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.870469,0.804,0.8372345,PTGS2,P35354
莪术,Ezhu,Curcumae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,ACHE,Acetylcholinesterase,165,474,0.821639,0.778,0.7998195,ACHE,P22303
莪术,Ezhu,Curcumae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.877308,0.732,0.804654,CHRM1,P11229
莪术,Ezhu,Curcumae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.898914,0.708,0.803457,CHRM2,P08172
莪术,Ezhu,Curcumae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.964948,0.74,0.852474,GABRA5,P31644
莪术,Ezhu,Curcumae Rhizoma,活血祛瘀药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.870469,0.804,0.8372345,PTGS2,P35354
降香,Jiangxiang,Dalbergiae Odoriferae Lignum,理气药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,ACHE,Acetylcholinesterase,165,474,0.821639,0.778,0.7998195,ACHE,P22303
降香,Jiangxiang,Dalbergiae Odoriferae Lignum,理气药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.877308,0.732,0.804654,CHRM1,P11229
降香,Jiangxiang,Dalbergiae Odoriferae Lignum,理气药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.898914,0.708,0.803457,CHRM2,P08172
降香,Jiangxiang,Dalbergiae Odoriferae Lignum,理气药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.964948,0.74,0.852474,GABRA5,P31644
降香,Jiangxiang,Dalbergiae Odoriferae Lignum,理气药,(6R)-2-methyl-6-(4-methylphenyl)hept-2-en-4-one,MOL000944,944,71,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.870469,0.804,0.8372345,PTGS2,P35354
百部,Baibu,Stemonae Radix,止咳平喘药,tuberostemoamide,MOL009442,9442,3511,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.864798,0.744,0.804399,PTGS2,P35354
百部,Baibu,Stemonae Radix,止咳平喘药,tuberostemonine A,MOL009444,9444,4017,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.83692,0.708,0.77246,CHRM2,P08172
百合,Baihe,Lilii Bulbus,补阴药,"2-aminobenzoate-3,7-dimethyl-1,6-octadien-3-ol",MOL009450,9450,1775,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.838708,0.746,0.792354,CHRM1,P11229
百合,Baihe,Lilii Bulbus,补阴药,"2-aminobenzoate-3,7-dimethyl-1,6-octadien-3-ol",MOL009450,9450,1775,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.80552,0.8,0.80276,PTGS2,P35354
百合,Baihe,Lilii Bulbus,补阴药,3-Demethylcolchicine,MOL009458,9458,3075,980,PTGS2,Prostaglandin G/H synthase 2,94,290,0.89997,0.752,0.825985,PTGS2,P35354
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,demethoxycurcumin,MOL000946,946,2174,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.922553,0.818,0.8702765,PTGS2,P35354
郁金,Yujin,Curcumae Radix,活血祛瘀药,demethoxycurcumin,MOL000946,946,2174,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.922553,0.818,0.8702765,PTGS2,P35354
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,"(6Z,10S)-3-isopropylidene-6,10-dimethyl-cyclodec-6-ene-1,4-quinone",MOL000947,947,1719,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.981354,0.704,0.842677,GABRA5,P31644
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,"(6Z,10S)-3-isopropylidene-6,10-dimethyl-cyclodec-6-ene-1,4-quinone",MOL000947,947,1719,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.818175,0.712,0.7650875,PTGS2,P35354
百合,Baihe,Lilii Bulbus,补阴药,regaloside B,MOL009481,9481,3634,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.869408,0.726,0.797704,PTGS2,P35354
百合,Baihe,Lilii Bulbus,补阴药,regaloside D,MOL009483,9483,3417,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.876336,0.742,0.809168,PTGS2,P35354
百合,Baihe,Lilii Bulbus,补阴药,regaloside E,MOL009484,9484,3943,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.85485,0.702,0.778425,PTGS2,P35354
百合,Baihe,Lilii Bulbus,补阴药,regaloside E_qt,MOL009485,9485,3744,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.832805,0.75,0.7914025,PTGS2,P35354
木香,Muxiang,Aucklandiae Radix,理气药,trans-4-(Isopropyl)-1-methylcyclohex-2-en-1-ol,MOL009489,9489,744,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.920256,0.726,0.823128,CHRM1,P11229
木香,Muxiang,Aucklandiae Radix,理气药,trans-4-(Isopropyl)-1-methylcyclohex-2-en-1-ol,MOL009489,9489,744,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.943725,0.726,0.8348625,CHRM2,P08172
木香,Muxiang,Aucklandiae Radix,理气药,trans-4-(Isopropyl)-1-methylcyclohex-2-en-1-ol,MOL009489,9489,744,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.926913,0.712,0.8194565,GABRA5,P31644
百合,Baihe,Lilii Bulbus,补阴药,trans-4-(Isopropyl)-1-methylcyclohex-2-en-1-ol,MOL009489,9489,744,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.920256,0.726,0.823128,CHRM1,P11229
百合,Baihe,Lilii Bulbus,补阴药,trans-4-(Isopropyl)-1-methylcyclohex-2-en-1-ol,MOL009489,9489,744,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.943725,0.726,0.8348625,CHRM2,P08172
百合,Baihe,Lilii Bulbus,补阴药,trans-4-(Isopropyl)-1-methylcyclohex-2-en-1-ol,MOL009489,9489,744,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.926913,0.712,0.8194565,GABRA5,P31644
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,"(3S,3aS,8aR)-3-hydroxy-5-isopropylidene-3-methyl-8-methylene-2,3a,4,8a-tetrahydro-1H-azulen-6-one",MOL000949,949,1685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.816055,0.724,0.7700275,CHRM1,P11229
姜黄,Jianghuang,Curcumaelongae Rhizoma,活血祛瘀药,"(3S,3aS,8aR)-3-hydroxy-5-isopropylidene-3-methyl-8-methylene-2,3a,4,8a-tetrahydro-1H-azulen-6-one",MOL000949,949,1685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.85132,0.834,0.84266,PTGS2,P35354
郁金,Yujin,Curcumae Radix,活血祛瘀药,"(3S,3aS,8aR)-3-hydroxy-5-isopropylidene-3-methyl-8-methylene-2,3a,4,8a-tetrahydro-1H-azulen-6-one",MOL000949,949,1685,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.816055,0.724,0.7700275,CHRM1,P11229
郁金,Yujin,Curcumae Radix,活血祛瘀药,"(3S,3aS,8aR)-3-hydroxy-5-isopropylidene-3-methyl-8-methylene-2,3a,4,8a-tetrahydro-1H-azulen-6-one",MOL000949,949,1685,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.85132,0.834,0.84266,PTGS2,P35354
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,"1,2-diethyl-3-methylcyclohexylamine",MOL009491,9491,540,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.981064,0.706,0.843532,CHRM2,P08172
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,"1,2-diethyl-3-methylcyclohexylamine",MOL009491,9491,540,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.992546,0.71,0.851273,GABRA5,P31644
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,"1,2-diethyl-3-methylcyclohexylamine",MOL009491,9491,540,,PTGS2,Prostaglandin G/H synthase 2,94,290,0.908401,0.738,0.8232005,PTGS2,P35354
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,"2-hydroxy-1,5-dimethoxy-6-(methoxymethyl)-9,10-anthraquinone",MOL009495,9495,1966,572,PTGS2,Prostaglandin G/H synthase 2,94,290,0.94696,0.828,0.88748,PTGS2,P35354
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,"1,5,7-trihydroxy-6-methoxy-2-methoxymethylanthracenequinone",MOL009496,9496,2298,722,PTGS2,Prostaglandin G/H synthase 2,94,290,0.913532,0.812,0.862766,PTGS2,P35354
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,"1,5-diethyl-2,3-dimethylcyclohexylamine",MOL009497,9497,203,,CHRM1,Muscarinic acetylcholine receptor M1,38,103,0.981796,0.7,0.840898,CHRM1,P11229
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,"1,5-diethyl-2,3-dimethylcyclohexylamine",MOL009497,9497,203,,CHRM2,Muscarinic acetylcholine receptor M2,210,617,0.980782,0.702,0.841391,CHRM2,P08172
巴戟天,Bajitian,Morindae Officinalis Radix,补阳药,"1,5-diethyl-2,3-dimethylcyclohexylamine",MOL009497,9497,203,,GABRA5,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,0.989656,0.704,0.846828,GABRA5,P31644
