原始行号（去重映射）,molecule_ID,SMILES,STP查询编号,预测状态,去重预测靶点数,Swiss Top1靶点名称,Swiss Top1 Gene Symbol,Swiss Top1概率,STP Job ID,Swiss查询网站,备注,TCMSP MOL_ID,中药小分子,小分子全量排名,小分子严格排名,molecule_ID连接状态
1728,1158,C=C1/C=C\[C@@H](OC)[C@H](C)CC(=O)c2c(C)coc2C1,STP01724,成功（100条，已去重）,100,Amyloid-beta precursor protein,APP,0.1785018042804667,1628476480,https://www.swisstargetprediction.ch/result.php?job=1628476480&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001158,3-methoxy-10-methylenefuranogermacra-1- en-6-one,1727,,molecule_ID精确匹配
4,11582,C[C@@H]1CC=C2C(C)(C)CC=C[C@]2(C)O1,STP00003,成功（100条，已去重）,100,Aromatase,CYP19A1,0.2804972627582474,923575736,https://www.swisstargetprediction.ch/result.php?job=923575736&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011582,"(2R,8aS)-2,5,5,8a-tetramethyl-3,6-dihydro-2H-chromene",3,,molecule_ID精确匹配
899,1159,CC(=O)O[C@@H]1/C=C(\C)Cc2occ(C)c2C/C=C(\C)C1,STP00898,成功（100条，已去重）,100,Amyloid-beta precursor protein,APP,0.0462706499557216,1100708216,https://www.swisstargetprediction.ch/result.php?job=1100708216&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001159,2-acetoxyfuranodiene,898,,molecule_ID精确匹配
1478,11593,O=c1c(-c2ccccc2)coc2ccccc12,STP01475,成功（100条，已去重）,100,Amine oxidase [flavin-containing] B,MAOB,0.9310533876208176,602135174,https://www.swisstargetprediction.ch/result.php?job=602135174&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011593,Isoflavon,1477,,molecule_ID精确匹配
1006,11594,COc1cc2oc(=O)c3c4ccc(O)cc4oc3c2c2c1CCC(C)(C)O2,STP01005,成功（100条，已去重）,100,Potassium voltage-gated channel subfamily A member 5,KCNA5,0.566053647696462,979844065,https://www.swisstargetprediction.ch/result.php?job=979844065&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011594,Isogoycyrol,1005,353,molecule_ID精确匹配
1612,11595,CC[C@@H](C)[C@H](N)C(=O)O,STP01609,成功（100条，已去重）,100,Plasminogen,PLG,0.663283979614329,1484375652,https://www.swisstargetprediction.ch/result.php?job=1484375652&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011595,Allo-L-isoleucine,1611,,molecule_ID精确匹配
1009,1160,CO[C@@H]1/C=C(\C)Cc2occ(C)c2C/C=C(\C)C1,STP01008,成功（100条，已去重）,100,D(2) dopamine receptor,DRD2,0.0731230820965241,447736852,https://www.swisstargetprediction.ch/result.php?job=447736852&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001160,2-methoxyfuranodiene,1008,,molecule_ID精确匹配
3043,11600,Cc1cccc2ccc3ccccc3c12,STP03038,成功（100条，已去重）,100,Acetylcholinesterase,ACHE,0.8242886726268676,1636446533,https://www.swisstargetprediction.ch/result.php?job=1636446533&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011600,METHYLPHENANTHRENE,3042,,molecule_ID精确匹配
498,11604,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O,STP00497,成功（100条，已去重）,100,Cytochrome P450 1B1,CYP1B1,0.993360727879214,715318871,https://www.swisstargetprediction.ch/result.php?job=715318871&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011604,Syringetin,497,205,molecule_ID精确匹配
988,1161,C=C1CC=C[C@]2(C)Cc3occ(C)c3C[C@H]12,STP00987,成功（100条，已去重）,100,D(2) dopamine receptor,DRD2,0.9125667906664416,1950051014,https://www.swisstargetprediction.ch/result.php?job=1950051014&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001161,lindestrene,987,,molecule_ID精确匹配
1896,11611,CC(C)(C)c1ccc(O)cc1,STP01891,成功（100条，已去重）,100,Estrogen receptor,ESR1,0.7907876639860059,1046550658,https://www.swisstargetprediction.ch/result.php?job=1046550658&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011611,PTBP,1895,,molecule_ID精确匹配
223,11613,CC(=O)OC(C)(C)[C@H]1CC=C(C)C(=O)C1,STP00222,成功（100条，已去重）,100,Aromatase,CYP19A1,0.8715022792031033,909877810,https://www.swisstargetprediction.ch/result.php?job=909877810&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011613,2-[(1S)-4-methyl-5-oxo-1-cyclohex-3-enyl]propan-2-yl acetate,222,,molecule_ID精确匹配
1795,1162,C=C1C[C@@H](O)C[C@]2(C)C[C@@H]3OC(=O)C(C)=C3C[C@H]12,STP01791,成功（100条，已去重）,100,Lysine-specific histone demethylase 1A,KDM1A,0.9454874570629332,51023426,https://www.swisstargetprediction.ch/result.php?job=51023426&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001162,commiferin,1794,,molecule_ID精确匹配
3931,11631,CCCCCCCCCCC[C@@H](C)OC(=O)COC,STP03924,成功（100条，已去重）,100,DNA polymerase alpha catalytic subunit,POLA1,0.6541205390541655,2122358603,https://www.swisstargetprediction.ch/result.php?job=2122358603&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011631,"Methoxyacetic acid,2-tridecyl ester",3930,,molecule_ID精确匹配
3429,11633,CCCC/C(CC)=N/C,STP03423,成功（100条，已去重）,100,Neuronal acetylcholine receptor; alpha3/beta4,N/A,0.2001618865818786,236860577,https://www.swisstargetprediction.ch/result.php?job=236860577&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011633,"Methylamine,N-(1-ethylpentylidene)",3428,,molecule_ID精确匹配
3627,11634,c1ccc(CCNCc2ccccc2)cc1,STP03621,成功（100条，已去重）,100,Sigma non-opioid intracellular receptor 1,SIGMAR1,0.9619284133477212,1402145744,https://www.swisstargetprediction.ch/result.php?job=1402145744&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011634,Benethamine,3626,,molecule_ID精确匹配
3292,11643,O=C(O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,STP03286,成功（100条，已去重）,100,Alpha-L-iduronidase,IDUA,0.4405785320078799,709436682,https://www.swisstargetprediction.ch/result.php?job=709436682&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011643,pectin,3291,,molecule_ID精确匹配
3992,11647,CC(C)CC(C)(C)CO,STP03985,成功（100条，已去重）,100,Carbonic anhydrase 4,CA4,0.6996595309024211,928326747,https://www.swisstargetprediction.ch/result.php?job=928326747&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011647,"2,2,4-Trimethylpentanol",3991,,molecule_ID精确匹配
3865,11649,CC(=O)OCCCCCCCCCC[C@@H](C)C=C(C)C,STP03859,成功（100条，已去重）,100,Coagulation factor X,F10,0.8821584837307275,738067671,https://www.swisstargetprediction.ch/result.php?job=738067671&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011649,"11,13-Dimethyl-12-tetradecen-1-ol acetate",3864,,molecule_ID精确匹配
2612,11656,CC(C)=CC(C)C,STP02607,成功（53条，已去重）,53,Acetylcholinesterase,ACHE,0.225333165296768,962893126,https://www.swisstargetprediction.ch/result.php?job=962893126&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011656,"2,4-Dimethylpent-2-ene",2611,,molecule_ID精确匹配
1804,1166,C/C1=C\CC[C@@H](C)CC(=O)c2c(C)coc2C1,STP01800,成功（100条，已去重）,100,Amyloid-beta precursor protein,APP,0.3799749786780729,1141112240,https://www.swisstargetprediction.ch/result.php?job=1141112240&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001166,"4,5-dihydrofuranodiene-6-one",1803,,molecule_ID精确匹配
670,11661,CC[C@@](C)(O)C(C)C,STP00669,成功（100条，已去重）,100,Carbonic anhydrase 4,CA4,0.4661524051841085,316592148,https://www.swisstargetprediction.ch/result.php?job=316592148&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011661,"3-Pentanol,2,3-dimethyl-",669,,molecule_ID精确匹配
1147,11662,Nc1ccc(C[C@@H](N)C(=O)O)cc1,STP01146,成功（100条，已去重）,100,Pyruvate kinase PKM,PKM,0.847268119478322,637844498,https://www.swisstargetprediction.ch/result.php?job=637844498&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011662,(2R)-2-amino-3-(4-aminophenyl)propionic acid,1146,,molecule_ID精确匹配
3721,11666,CC(C)=NNc1nc(=O)cc(C)[nH]1,STP03715,成功（100条，已去重）,100,Collagenase 3,MMP13,0.4412791197593406,1706338288,https://www.swisstargetprediction.ch/result.php?job=1706338288&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011666,Acetone (4-hydroxy-6-methyl-2-pyrimidinyl)hydrazone,3720,,molecule_ID精确匹配
3119,11669,C=CC1(O)CCCCC1,STP03114,成功（100条，已去重）,100,Cocaine esterase,CES2,0.7366801577935881,974682373,https://www.swisstargetprediction.ch/result.php?job=974682373&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011669,1-Vinylcyclohexanol,3118,,molecule_ID精确匹配
295,1167,C=C(C)[C@@H]1CC[C@@]2(C)CCCC(=C)[C@]2(C)C1,STP00294,成功（100条，已去重）,100,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,0.202184596841064,120536852,https://www.swisstargetprediction.ch/result.php?job=120536852&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001167,β-selinene,294,,molecule_ID精确匹配
662,1168,C=C[C@]1(C)CCC(=C(C)C)C[C@H]1C(=C)C,STP00661,成功（100条，已去重）,100,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,0.882517229887315,1211246509,https://www.swisstargetprediction.ch/result.php?job=1211246509&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001168,"(1S,2S)-2-isopropenyl-4-isopropylidene-1-methyl-1-vinylcyclohexane",661,,molecule_ID精确匹配
2971,11680,CC(=O)N/C=C/c1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](NC(C)=O)O2,STP02966,成功（100条，已去重）,100,Prostaglandin G/H synthase 1,PTGS1,0.9982224523675108,1238130214,https://www.swisstargetprediction.ch/result.php?job=1238130214&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011680,"N-[(E)-2-[(2R,3S)-3-acetamido-2-(3,4-dihydroxyphenyl)-2,3-dihydro-1,4-benzodioxin-7-yl]vinyl]acetamide",2970,,molecule_ID精确匹配
3958,11684,Nc1nc(=O)c2c([nH]1)N/C(=C\C(=O)C(=O)O)C(=O)N2,STP03951,成功（100条，已去重）,100,Purine nucleoside phosphorylase,PNP,0.0392371665013847,35538626,https://www.swisstargetprediction.ch/result.php?job=35538626&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011684,"(3Z)-3-(2-amino-4,6-dioxo-5,8-dihydro-1H-pteridin-7-ylidene)-2-oxopropanoic acid",3957,,molecule_ID精确匹配
56,11693,Cc1ccc([C@]2(CO)COC(C)(C)O2)c(O)c1,STP00055,成功（100条，已去重）,100,"Indoleamine 2,3-dioxygenase 1",IDO1,0.1053691121491234,18331001,https://www.swisstargetprediction.ch/result.php?job=18331001&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011693,"10-hydroxy-8,9-dioxyisopropylidene-thymol",55,,molecule_ID精确匹配
3779,11703,C/C=C(\C)C(=O)O[C@@H]1[C@@H]2[C@H](C[C@@H](C)[C@@H]3[C@H](O)CC(=O)[C@]31C)OC(=O)[C@H]2C,STP03773,成功（100条，已去重）,100,Prostaglandin G/H synthase 2,PTGS2,0.8045852831165897,1371315884,https://www.swisstargetprediction.ch/result.php?job=1371315884&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011703,"2β-hydroxyl-2,3-dihydrogen-6-O-angeloplenolin",3778,1125,molecule_ID精确匹配
563,11704,COc1cc(/C=C\c2cc(OC)cc(OC)c2)cc(OC)c1,STP00562,成功（100条，已去重）,100,Cytochrome P450 1B1,CYP1B1,0.9862472008713722,1527988238,https://www.swisstargetprediction.ch/result.php?job=1527988238&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011704,"1-[(Z)-2-(3,5-dimethoxyphenyl)vinyl]-3,5-dimethoxybenzene",562,237,molecule_ID精确匹配
2615,11714,Cc1ccc([C@](O)(CO)COC(=O)C(C)C)c(O)c1,STP02610,成功（100条，已去重）,100,Monoglyceride lipase,MGLL,0.1634096344549276,255397903,https://www.swisstargetprediction.ch/result.php?job=255397903&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011714,"8,10-dihydroxy-9-isobutyryloxythymol",2614,,molecule_ID精确匹配
2122,11715,Cc1ccc(C(O)(CO)CO)c(O)c1,STP02117,成功（100条，已去重）,100,Transient receptor potential cation channel subfamily A member 1,TRPA1,0.3798214713659241,1244273051,https://www.swisstargetprediction.ch/result.php?job=1244273051&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011715,"2-(2-hydroxy-4-methylphenyl)propane-1,2,3-triol",2121,,molecule_ID精确匹配
3041,11716,Cc1ccc(C(O)(COC(=O)C(C)C)COC(=O)C(C)C)c(O)c1,STP03036,成功（100条，已去重）,100,Monoglyceride lipase,MGLL,0.1015623483599238,647580653,https://www.swisstargetprediction.ch/result.php?job=647580653&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011716,[2-hydroxy-2-(2-hydroxy-4-methylphenyl)-3-(2-methylpropanoyloxy)propyl] 2-methylpropanoate,3040,974,molecule_ID精确匹配
658,11717,Cc1ccc([C@H](C)CO)c(O)c1,STP00657,成功（100条，已去重）,100,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,ATP2A3,0.7446205760294977,1093531157,https://www.swisstargetprediction.ch/result.php?job=1093531157&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011717,9-hydroxythymol,657,,molecule_ID精确匹配
3968,11718,C=C(C)C(=O)O[C@H]1[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H](C)[C@@H]2C=CC(=O)[C@]21C,STP03961,成功（100条，已去重）,100,Toll-like receptor 9,TLR9,0.9882456416706696,1565305054,https://www.swisstargetprediction.ch/result.php?job=1565305054&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011718,Arnicolide D,3967,1158,molecule_ID精确匹配
1526,11719,CC1=C[C@@H]2CC[C@@]1(C)C(C)=C2C,STP01523,成功（100条，已去重）,100,Peroxisome proliferator-activated receptor alpha,PPARA,0.4485729176280285,176297826,https://www.swisstargetprediction.ch/result.php?job=176297826&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011719,"Bicyclo[2.2.2]octa-2,5-diene, 1,2,3,6-tetramethyl-",1525,,molecule_ID精确匹配
282,1172,C/C1=C/C(=O)c2c(C)coc2C/C(C)=C\CC1,STP00281,成功（100条，已去重）,100,Amyloid-beta precursor protein,APP,0.2483776155043822,516839164,https://www.swisstargetprediction.ch/result.php?job=516839164&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001172,24268-41-5,281,,molecule_ID精确匹配
4056,11721,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(O)C=CC(=O)[C@@]21C,STP04049,成功（100条，已去重）,100,Telomerase reverse transcriptase,TERT,0.8383457214834258,429819205,https://www.swisstargetprediction.ch/result.php?job=429819205&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011721,Parthenin,4055,,molecule_ID精确匹配
1619,1173,C=C1/C=C/[C@H](OC)[C@@H](C)CC(=O)c2c(C)coc2C1,STP01616,成功（100条，已去重）,100,Amyloid-beta precursor protein,APP,0.1857057106200115,2128348892,https://www.swisstargetprediction.ch/result.php?job=2128348892&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL001173,"(6S,7R,8E)-7-methoxy-3,6-dimethyl-10-methylidene-5,6,7,11-tetrahydrocyclodeca[b]furan-4-one",1618,,molecule_ID精确匹配
2650,11730,CC1(C)Oc2cc3oc(CO)cc(=O)c3c(O)c2C[C@H]1O,STP02645,成功（100条，已去重）,100,ATP-dependent translocase ABCB1,ABCB1,0.3008084601604689,886235976,https://www.swisstargetprediction.ch/result.php?job=886235976&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011730,11-hydroxy-sec-o-beta-d-glucosylhamaudol_qt,2649,859,molecule_ID精确匹配
999,11731,CC(=O)O[C@H]1Cc2c(cc3oc(C)cc(=O)c3c2O)OC1(C)C,STP00998,成功（100条，已去重）,100,Amine oxidase [flavin-containing] A,MAOA,0.5199772258055175,1357281041,https://www.swisstargetprediction.ch/result.php?job=1357281041&organism=Homo_sapiens,SwissTargetPrediction 官网结果；同一小分子-靶点仅保留一条；失败查询已剔除；未补写预测靶点,MOL011731,3'-O-Acetylhamaudol,998,,molecule_ID精确匹配
