原始行号（去重映射）,molecule_ID,SMILES,STP查询编号,预测状态,去重预测靶点数,中药数,TCMSP_MOL_ID数,分子名称数,molecule_ID连接状态,SMILES审计
2328,5638,COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)C=C2,STP02323,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
741,5639,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)cc1C=O,STP00740,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1045,5642,C=C(C)[C@H]1CC/C(C)=C\CCC2=C[C@@H]1OC2=O,STP01044,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1356,5643,C/C=C1C(=O)O[C@H]2CCC/C(C)=C\CC\C=C\12,STP01354,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2648,5649,COc1ccc(C=O)c(O)c1,STP02643,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2393,5656,COc1ccc2c(c1)[nH]c1cc(OC)c(C=O)cc12,STP02388,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2979,569,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,STP02974,成功（100条，已去重）,100,12.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1882,57,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,STP01877,成功（100条，已去重）,100,42.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3520,570,c1ccc(Nc2ccc3ccccc3c2)cc1,STP03514,成功（100条，已去重）,100,8.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2479,5700,C=C(C)[C@H]1CC[C@]2(C)C[C@H]1c1c(c(C)cc3c1[nH]c1ccccc13)O2,STP02474,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2553,5703,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,STP02548,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1448,5707,CC(C)(O)C#N,STP01445,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
244,571,CC1=CCc2c(O)cc(C)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2C1,STP00243,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3787,5713,CC1=CC=CC(C)(C)C1=O,STP03781,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3819,5722,OC[C@@H]1CCCCO1,STP03813,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2099,5723,COc1cc2ccc(=O)oc2c(OC)c1O,STP02094,成功（100条，已去重）,100,8.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2934,5724,CC=C(C)C,STP02929,成功（41条，已去重）,41,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1651,5726,C=CC(C)(C)C(=O)C=C(C)C,STP01647,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3640,5727,CC(=O)C(C)C,STP03634,成功（100条，已去重）,100,6.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
220,5734,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,STP00219,成功（100条，已去重）,100,4.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3959,5737,CC1=CC(=O)[C@H]2[C@@H]3[C@@H]1[C@@]2(C)CCCC3(C)C,STP03952,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2169,5738,O=C(O)C/C(=C\c1ccccc1)C(=O)O,STP02164,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
4017,5739,CCCC(=O)OC/C=C(/C)CCC=C(C)C,STP04010,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
931,5740,C=CC(C)(C)[C@@H](C=C(C)C)OC(C)=O,STP00930,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1064,5744,CC(C)[C@]12CC[C@@H](C)C(=O)[C@H]1O2,STP01063,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1658,5749,C=C(C)[C@@H]1CC[C@H](C)CC1=O,STP01654,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1834,5753,COc1cc(O)c(CC2=CC=C(O)CC2)c2c1-c1cc(Cc3ccc(O)cc3)c(O)cc1CC2,STP01829,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
681,5755,COc1cc(O)c(Cc2ccc(O)cc2)c2c1-c1ccc(O)cc1CC2,STP00680,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2173,5756,COc1ccc2c(ccc3cc(OC)c(OC)c(OC)c32)c1,STP02168,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
71,5757,COc1ccc2c(c1)CCc1cc(OC)cc(OC)c1-2,STP00070,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3411,5760,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2ccc3cc(O)ccc3c12,STP03405,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2243,5761,COc1c(Cc2ccc(O)cc2)c(O)cc2c1-c1ccc(O)cc1CC2,STP02238,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
821,5762,COc1cccc(CCc2cc(OC)cc(OC)c2)c1,STP00820,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
762,5764,COc1cc(CCc2ccccc2)cc(OC)c1,STP00761,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3268,5766,COc1cc2ccc3cc(O)ccc3c2c(OC)c1C[C@@H]1C[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O,STP03262,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
619,5768,COc1cc(O)c2c(c1Cc1ccc(O)cc1)CCc1cc(O)ccc1-2,STP00618,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
260,5769,COc1cc(O)c2c(c1)CCc1cc(O)ccc1-2,STP00259,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3554,5771,COc1cc([C@@H]2COc3cc(OC)c4c(c3[C@@H]2OC(C)=O)CCc2cc(O)ccc2-4)ccc1O,STP03548,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3602,5772,COc1cc([C@H]2COc3cc4c(cc3[C@@H]2OC(C)=O)-c2c(cc(O)cc2OC)CC4)ccc1O,STP03596,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3688,5773,COc1cc2c(c3ccc4cc(O)ccc4c13)[C@]1(CCc3cc(O)ccc31)C(=O)O2,STP03682,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3824,5780,COc1cc(O)c2c(c1)CCc1cc(Oc3c(O)cc(OC)c4c3CCc3cc(O)ccc3-4)ccc1-2,STP03818,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2692,5786,COc1c2ccoc2c(OC[C@@H](O)C(C)(C)O)c2oc(=O)ccc12,STP02687,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2404,5789,C=C(C)[C@@H](O)COc1c2occc2c(OC)c2ccc(=O)oc12,STP02399,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3094,5790,CC1(C)O[C@H]1COC1=CCOc2cc3c(cc21)CC(=O)O3,STP03089,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2742,5792,C=C(C)[C@H](O)COc1c2ccoc2cc2oc(=O)ccc12,STP02737,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3328,5793,CC1(C)O[C@@H]1COc1c2occc2cc2ccc(=O)oc12,STP03322,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1072,5795,COc1cc2oc(=O)ccc2cc1CC=C(C)C,STP01071,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1082,58,CC1=CCC[C@H](C)[C@@]12CC[C@@H](C(C)(C)O)C2,STP01081,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
263,580,CC[C@H](C)C(=O)OC[C@@](C)(OC)c1ccc(C)cc1O,STP00262,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2824,5800,COc1c2ccoc2c(OC[C@H]2OC2(C)C)c2oc(=O)ccc12,STP02819,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
348,5803,C[C@H]1[C@@H](C)OC(=O)Cn2c(C=O)ccc2[C@@H]1O,STP00347,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3286,5806,CC(C)(O)[C@@H](O)COc1c2ccoc2cc2oc(=O)ccc12,STP03280,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3936,5807,CC1(C)O[C@@H]1OCc1c2occc2c(OC[C@H]2OC2(C)C)c2ccc(=O)oc12,STP03929,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
246,581,CO[C@](C)(CO)c1ccc(C)cc1OC(=O)C=C(C)C,STP00245,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1401,5811,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,STP01399,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1395,5814,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,STP01393,成功（100条，已去重）,100,4.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2997,5815,COc1ccc([C@H]2CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2)cc1OC,STP02992,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3710,5816,C=C/C(C)=C/C/C=C(\C)CC/C=C(\C)C=O,STP03704,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3961,5818,C=CC(C)(C)CCC(=C)C,STP03954,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1490,582,CO[C@](C)(CO)c1ccc(C)cc1OC(=O)C(C)C,STP01487,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2385,5821,CCC[C@H](C)OCC,STP02380,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3464,5823,C=C(C)CCO,STP03458,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1276,5828,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,STP01274,成功（100条，已去重）,100,7.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
273,583,C/C=C(\C)C(=O)Oc1cc(C)ccc1[C@@](C)(CO)OC,STP00272,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3521,5835,O=C(O)C1=CCCNC1,STP03515,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1018,5836,Oc1cc(O)c2c(c1)C[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2,STP01017,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2456,584,CC(=O)OCc1ccc([C@](C)(O)COC(=O)C(C)C)c(O)c1,STP02451,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3663,5840,c1ccc(Nc2cccc3ccccc23)cc1,STP03657,成功（100条，已去重）,100,5.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1700,5842,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,STP01696,成功（100条，已去重）,100,4.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2547,5844,CC[C@@H](C)[C@H](C)C(C)C,STP02542,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2232,5849,COc1ccc([C@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,STP02227,成功（100条，已去重）,100,4.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1272,585,C=C(C)c1ccc(C)cc1OC(=O)/C(C)=C/C,STP01270,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2584,5852,O=C(C[C@@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@@H](O)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,STP02579,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2048,5853,CO[C@@H]1O[C@H](COC(C)=O)[C@@H](O[C@H]2O[C@@H]3CO[C@@H](c4ccccc4)O[C@H]3[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,STP02043,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2025,5854,COc1cc(O)cc(O)c1C(C)=O,STP02020,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1508,5857,COC1=Cc2c3c4c(cc(OC)c(O)c4oc2=O)C(=O)O[C@@H]3[C@H]1OC,STP01505,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2057,5859,C[C@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC(=O)[C@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@H]5CC[C@@]43C)[C@@H]2[C@]1(C)O,STP02052,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
49,586,CO[C@](C)(CO)c1ccc(C)cc1O,STP00048,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3472,5865,O=C(Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2)c1cc(O)c(O)c(O)c1,STP03466,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2193,5866,Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,STP02188,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1144,587,C=C(COC(C)=O)c1ccc(C)cc1OC(=O)/C(C)=C/C,STP01143,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2231,588,C/C=C(/C)C(=O)Oc1cc(C)c(O)cc1[C@]1(COC(C)=O)CO1,STP02226,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2968,5885,CC1=CC[C@H]2C[C@@H]3[C@@H](C)CC[C@]13C2(C)C,STP02963,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3937,5886,C=C(C)C(C)=O,STP03930,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2279,5888,COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC)c(O)c3)oc2c1,STP02274,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
562,5889,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,STP00561,成功（100条，已去重）,100,7.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
513,589,C/C=C(\C)C(=O)Oc1cc(C)ccc1[C@H](C)COC(C)=O,STP00512,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3324,5893,CC1=C2C[C@H]3C(C)(C)[C@@]3(C)[C@H]2CCCC1,STP03318,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
67,5895,CC(C)C1=C[C@@H]2C[C@H]1[C@H]1CCC[C@@H]2[C@H]1O,STP00066,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1856,5896,CC1=CC[C@]23C[C@H]1[C@@](C)(CO)[C@@H]2CC[C@H]3C,STP01851,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
1336,5897,CCC(=O)c1c(O)cc(O)cc1O,STP01334,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
628,5899,CC1=C[C@H]2[C@@H](CC1)C(C)=CCCC2(C)C,STP00627,成功（100条，已去重）,100,3.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
669,590,C/C=C(/C)C(=O)OC[C@@](C)(OC)c1ccc(C)cc1O,STP00668,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
3909,5901,CC1(C)CCC[C@@]2(C)CC[C@](C)(O)CC=C12,STP03902,成功（100条，已去重）,100,2.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
2533,5902,CC1(C)CCC[C@H]1C1CCCCC1,STP02528,成功（100条，已去重）,100,1.0,1.0,1.0,molecule_ID精确匹配,全量源表未提供可核验SMILES；仅保留Swiss原始SMILES供原始行号审计
